cliente,idade,sexo,estado_civil,grau_escolaridade,dependentes,trabalha,salario_ano,casa_propria,valor_imovel,seguro_residencia,carro,seguro_auto,cartao,seguro_cartao,poupanca,renda_fixa,credito_pessoal,scode_credito,grupo
713557533,34,0,1,3,0,1,58910.0,0,0,0,0,0,1,1,1,0,0,304.2,1
713560758,54,1,2,4,1,1,39350.0,1,1339000,1,1,1,1,1,3,3,0,708.0,4
713563383,50,1,1,1,0,1,22200.0,1,386000,1,1,0,1,0,0,0,3,468.9,4
713564208,34,1,0,2,1,1,19920.0,0,0,0,0,0,1,0,0,1,2,291.0,0
713567958,54,1,1,1,0,1,23580.0,0,0,0,1,1,1,1,3,0,3,511.2,3
713569158,43,1,1,3,0,1,63490.0,1,209000,0,1,0,1,0,1,3,3,342.0,0
713571258,45,0,1,1,0,1,93090.0,0,0,0,1,0,2,0,1,0,1,466.2,2
713572683,44,0,0,3,3,1,90460.0,1,273000,0,1,1,1,1,2,0,1,260.0,3
713573508,41,0,0,2,4,1,61480.0,0,0,0,0,0,2,0,3,3,0,446.0,2
713574708,39,0,1,1,0,1,61890.0,0,0,0,0,0,1,0,0,0,1,324.0,2
713577483,47,0,2,1,4,1,124780.0,1,157000,1,0,0,1,1,3,1,0,406.0,4
713578608,58,0,1,1,0,1,23510.0,0,0,0,1,0,1,0,3,1,1,567.0,2
713579733,36,0,1,1,0,1,88300.0,0,0,0,1,0,1,0,1,2,1,371.7,2
713580633,46,0,2,2,3,1,62340.0,0,0,0,1,1,1,0,1,1,1,349.0,2
713583408,51,1,1,2,1,1,67460.0,1,218000,0,1,1,1,0,2,3,2,383.4,3
713585958,48,1,2,1,4,1,17980.0,1,296000,1,1,1,1,1,3,0,0,398.0,4
713586858,40,0,3,4,3,1,124170.0,0,0,0,0,0,1,0,2,3,0,535.0,2
713588958,40,1,1,1,1,1,20030.0,0,0,0,0,0,1,0,1,2,0,273.6,0
713590158,41,0,1,2,1,1,90460.0,0,0,0,0,0,1,1,2,2,0,340.2,1
713591283,36,1,2,4,3,0,0.0,0,0,0,2,0,1,1,3,3,3,442.4,3
713592408,43,1,2,3,3,1,20350.0,1,339000,1,1,0,1,0,2,1,0,418.0,4
713593683,43,1,2,2,3,1,66530.0,0,0,0,1,1,1,0,2,3,0,485.0,0
713594883,44,1,1,4,0,0,0.0,0,0,0,1,1,1,1,1,3,1,275.76,3
713597658,36,1,1,4,0,1,17160.0,0,0,0,1,1,1,1,1,0,2,291.6,3
713600958,50,0,2,5,1,1,200700.0,0,0,0,2,0,1,0,1,1,1,821.1,2
713605908,49,0,2,2,3,1,195480.0,1,386000,0,0,0,1,0,0,2,3,592.0,2
713607108,46,1,3,1,2,1,22320.0,0,0,0,0,0,1,1,3,2,1,346.0,1
713608383,54,1,2,1,1,1,18870.0,1,163000,0,0,0,1,1,2,3,0,328.0,3
713610033,47,0,1,5,0,1,93410.0,0,0,0,1,0,1,1,2,2,3,363.6,1
713610933,40,1,2,4,2,1,21220.0,1,428000,0,1,1,1,1,2,3,3,410.0,3
713613258,46,0,1,3,1,1,127660.0,0,0,0,0,0,1,1,1,1,1,352.8,1
713617608,43,0,2,5,3,1,190310.0,0,0,0,1,1,2,0,2,1,2,714.0,2
713620308,46,1,2,3,2,1,17440.0,0,0,0,2,0,1,0,2,3,2,427.0,0
713625483,58,0,2,1,2,1,133960.0,1,297000,1,1,0,1,0,3,2,1,407.0,4
713629533,35,1,2,4,1,1,20680.0,1,432000,1,1,0,1,1,3,2,0,484.0,4
713630733,34,1,1,2,0,1,17860.0,0,0,0,1,1,1,0,2,0,2,355.5,0
713632983,43,0,2,3,4,1,133290.0,1,789000,0,1,0,1,0,2,2,2,606.0,2
713634108,45,1,1,2,0,0,0.0,1,429000,1,0,0,1,1,2,0,2,320.4,4
713637783,44,1,2,2,3,0,0.0,0,0,0,1,0,1,0,0,0,1,327.2,0
713639058,49,0,2,3,3,1,94650.0,0,0,0,1,1,1,1,1,2,2,358.0,1
713639958,46,1,3,2,4,1,17540.0,0,0,0,1,1,1,0,0,3,3,397.0,0
713641233,44,1,1,3,0,0,0.0,0,0,0,1,0,1,0,0,0,3,480.96,0
713642133,45,0,2,1,4,1,67530.0,0,0,0,1,0,1,1,3,0,2,452.0,1
713643858,53,1,2,1,1,1,68510.0,0,0,0,2,0,1,1,3,1,1,475.0,1
713644758,49,0,1,2,0,1,193380.0,0,0,0,0,0,1,0,1,0,3,458.1,2
713645883,37,1,1,3,0,1,22210.0,0,0,0,1,0,1,0,2,3,0,457.2,0
713647083,53,1,1,4,0,0,0.0,0,0,0,0,0,1,0,3,0,3,375.12,0
713648208,40,1,0,2,2,1,66690.0,0,0,0,1,1,1,1,0,1,0,465.0,3
713650683,65,1,2,2,0,1,20340.0,0,0,0,0,0,1,1,0,3,3,428.0,1
713652783,30,1,1,1,0,1,21460.0,1,557000,0,0,0,1,1,3,1,2,397.8,3
713653983,39,0,1,4,0,1,92700.0,0,0,0,0,0,1,1,2,2,3,365.4,1
713655108,60,1,1,2,0,1,42370.0,1,1422000,1,1,0,1,1,0,0,0,720.0,4
713656308,56,1,2,3,0,1,23840.0,1,421000,0,1,1,1,1,3,1,2,542.0,3
713657733,47,0,1,1,1,1,98100.0,0,0,0,1,1,1,1,2,0,2,458.1,1
713661933,44,1,2,1,1,1,22660.0,0,0,0,0,0,1,0,0,2,1,400.0,0
713663508,58,0,0,3,0,1,67040.0,1,259000,1,1,1,1,1,3,0,0,326.0,4
713664258,56,0,1,2,0,1,111330.0,1,736000,0,0,0,1,0,0,2,3,594.9,2
713666058,46,1,3,1,5,1,68850.0,0,0,0,0,0,1,1,1,0,3,444.0,1
713668158,31,1,1,4,0,0,0.0,1,921000,0,1,1,1,0,1,3,3,516.96,3
713670333,60,0,1,1,0,1,18910.0,0,0,0,1,0,1,0,3,3,0,387.0,2
713671158,46,0,1,4,0,1,214410.0,1,1575000,1,1,1,1,0,1,3,2,817.614,4
713672208,50,0,3,5,1,1,101470.0,1,334000,0,2,0,1,1,0,3,3,679.0,1
713675658,36,1,1,3,0,0,0.0,0,0,0,1,0,1,0,1,2,0,360.0,0
713677158,31,1,3,2,1,0,0.0,1,213000,1,1,1,1,1,2,0,2,230.4,3
713679633,41,1,2,2,3,1,17730.0,0,0,0,0,0,1,0,1,0,0,435.0,0
713681433,50,1,3,3,2,0,0.0,0,0,0,0,0,1,1,0,0,1,488.0,3
713682708,45,0,3,1,2,1,66040.0,0,0,0,0,0,1,0,3,3,0,424.0,2
713685033,44,1,2,2,2,1,17950.0,1,185000,0,1,0,1,1,3,3,3,312.0,3
713686008,38,0,1,2,0,1,106210.0,1,1304000,0,0,0,1,1,0,1,2,537.3,1
713687508,59,0,1,5,0,1,105720.0,0,0,0,0,0,1,0,1,2,3,527.4,2
713688933,42,1,2,1,0,1,27270.0,1,802000,0,0,0,1,0,2,2,1,448.0,0
713691633,29,0,2,1,0,1,35210.0,1,1551000,1,0,0,1,1,3,2,3,697.0,4
713692683,41,0,2,4,2,1,91900.0,0,0,0,1,0,1,0,0,0,2,310.0,2
713693958,38,1,1,4,0,1,16430.0,0,0,0,1,0,1,1,1,1,0,334.8,1
713695158,51,1,3,4,4,1,24540.0,0,0,0,2,0,1,0,3,1,3,606.0,0
713696808,46,1,2,3,3,1,18910.0,1,225000,1,1,0,1,1,2,1,1,362.0,4
713697933,47,0,1,4,0,1,137590.0,0,0,0,0,0,1,0,0,1,3,657.0,2
713700258,55,1,2,5,1,1,108080.0,1,464000,0,1,0,1,1,3,2,1,575.0,3
713701533,51,0,2,4,2,1,133110.0,0,0,0,1,0,1,1,2,1,3,547.0,1
713705358,37,0,1,2,0,1,108780.0,1,1397000,1,1,0,1,1,0,3,1,734.4,4
713706258,52,1,1,1,0,1,24020.0,0,0,0,0,0,1,1,0,2,0,405.0,1
713708358,33,1,1,2,0,1,105490.0,1,1243000,1,1,0,2,0,3,0,2,736.2,4
713709258,43,0,1,5,0,1,66430.0,0,0,0,1,0,1,1,1,3,1,456.3,1
713710383,43,0,0,3,2,1,123290.0,0,0,0,1,0,1,1,2,2,1,430.0,1
713713983,42,1,1,2,1,1,22550.0,0,0,0,0,0,1,1,2,2,1,443.7,1
713717283,40,1,1,1,0,1,61420.0,0,0,0,1,0,1,1,0,3,3,304.2,1
713718558,46,0,2,2,3,1,66370.0,0,0,0,0,0,1,0,2,2,3,476.0,2
713722608,48,1,3,1,2,1,18300.0,1,176000,0,0,0,1,1,1,1,2,311.0,3
713723433,52,1,1,3,1,1,22990.0,1,419000,1,0,0,1,0,0,2,3,450.9,4
713725683,36,1,1,1,0,1,18180.0,0,0,0,1,0,1,0,1,1,0,388.8,0
713726958,40,1,2,1,3,1,17850.0,0,0,0,1,0,1,1,0,3,1,256.0,1
713730108,48,0,3,5,4,1,100690.0,1,469000,0,1,0,1,0,2,0,1,517.0,2
713730933,53,1,2,2,4,1,19120.0,1,174000,0,0,0,1,1,0,1,2,435.0,3
713732883,38,1,1,4,0,1,21580.0,0,0,0,0,0,1,1,2,3,0,379.8,1
713733633,27,0,3,3,0,1,95410.0,1,1022000,0,1,1,1,1,0,1,3,699.0,3
713734758,35,1,2,2,2,0,0.0,0,0,0,1,1,1,0,1,1,0,252.0,0
713735508,35,0,2,4,3,1,113860.0,1,199000,0,0,0,1,1,1,0,0,287.0,1
713736333,41,1,2,4,3,1,62720.0,1,183000,0,0,0,1,1,1,2,2,425.0,3
713738883,57,1,2,4,3,1,18630.0,0,0,0,1,0,1,0,2,1,1,332.0,0
713739708,61,0,1,3,0,1,109540.0,1,448000,0,1,1,1,0,3,3,1,551.7,2
713740533,41,0,1,2,0,1,91230.0,0,0,0,1,0,1,0,0,1,3,356.4,2
713741358,46,0,1,2,2,1,123120.0,0,0,0,1,1,1,0,2,0,1,462.6,2
713743158,47,0,2,2,1,1,93990.0,0,0,0,1,0,1,1,1,1,3,436.0,1
713744058,41,1,2,3,3,1,22990.0,0,0,0,1,0,1,0,1,3,0,496.0,0
713745783,29,1,1,5,0,1,86240.0,0,0,0,0,0,3,0,1,1,1,514.8,0
713746608,48,1,2,3,2,0,0.0,1,424000,1,1,1,1,0,2,0,2,384.8,4
713747733,55,0,2,3,2,1,68040.0,0,0,0,1,0,1,0,1,1,0,449.0,2
713748708,46,1,1,2,0,1,18100.0,1,176000,0,0,0,1,0,2,2,0,337.5,0
713750583,55,1,0,1,1,1,19950.0,0,0,0,0,0,1,1,1,3,3,350.0,1
713755458,50,0,0,4,1,1,144560.0,0,0,0,0,0,1,0,3,0,1,671.0,2
713756508,46,0,3,2,3,1,16920.0,0,0,0,0,0,1,0,3,2,2,289.0,2
713757633,65,1,2,2,0,1,109050.0,1,160000,1,0,0,1,1,0,1,3,519.0,4
713758758,48,0,2,3,2,1,44210.0,1,1763000,0,1,0,2,0,1,0,0,811.0,2
713759583,54,1,2,3,3,1,24300.0,1,488000,1,0,0,1,0,3,1,1,392.0,4
713761608,44,0,3,2,3,1,106450.0,1,845000,1,1,0,2,0,0,1,2,800.0,4
713763633,54,1,2,2,2,0,0.0,0,0,0,1,1,1,1,1,2,2,326.4,3
713764458,53,0,1,2,0,1,197350.0,0,0,0,0,0,1,1,2,0,3,448.2,1
713766183,49,0,1,4,0,1,132680.0,0,0,0,1,1,1,0,0,1,2,580.5,2
713767383,32,1,2,3,0,1,58630.0,0,0,0,1,0,1,1,3,3,0,271.0,1
713768358,45,0,1,2,1,1,85860.0,0,0,0,0,0,1,1,0,0,3,692.1,1
713769258,36,0,2,1,3,1,173580.0,1,255000,0,1,1,1,1,0,3,2,415.0,3
713770383,29,1,3,4,0,1,17590.0,0,0,0,2,0,1,1,0,3,1,462.0,1
713772333,45,1,3,1,3,1,18340.0,0,0,0,1,0,1,0,3,2,3,350.0,0
713773458,52,0,1,3,0,1,97050.0,0,0,0,1,0,1,1,1,1,3,393.3,1
713777883,46,1,3,2,0,0,0.0,1,354000,1,1,0,1,1,2,0,2,371.2,4
713779908,46,1,1,5,0,1,94190.0,0,0,0,1,0,1,0,3,0,1,320.4,0
713782608,46,1,1,2,1,1,70660.0,1,533000,0,1,0,1,0,3,0,2,468.0,0
713784558,59,1,1,2,0,1,75950.0,1,483000,1,0,0,1,0,2,2,3,445.5,4
713785608,49,1,1,1,0,1,23660.0,1,492000,0,0,0,1,0,2,2,2,434.7,0
713786508,42,1,2,1,5,1,61860.0,1,274000,0,1,0,1,1,0,1,1,356.0,3
713787333,46,0,1,3,0,1,38220.0,0,0,0,0,0,1,1,1,2,0,585.9,1
713788083,28,1,1,2,0,1,16050.0,0,0,0,0,0,1,0,2,0,2,334.8,0
713789883,50,1,2,3,4,1,71750.0,0,0,0,0,0,1,1,0,3,0,394.0,1
713790708,38,0,2,4,3,1,89040.0,0,0,0,1,0,1,0,3,3,0,362.0,2
713792583,52,1,1,2,0,0,0.0,0,0,0,0,0,1,0,3,1,3,414.72,0
713796033,47,0,2,2,2,1,64290.00000000001,0,0,0,1,0,1,1,0,2,3,438.0,1
713798958,38,1,1,1,0,1,21560.0,1,464000,0,1,0,1,1,0,0,2,459.9,3
713800158,58,0,2,3,0,1,133430.0,0,0,0,1,1,1,1,3,2,1,357.0,1
713803158,41,0,1,3,0,1,95180.0,0,0,0,0,0,1,0,1,1,0,447.3,2
713804058,45,1,2,1,4,1,22760.0,0,0,0,1,0,1,0,0,3,3,505.0,0
713804883,46,1,1,1,1,1,18060.0,0,0,0,0,0,1,0,3,3,1,277.2,0
713808633,31,1,3,4,0,1,34020.0,1,1379000,0,1,0,2,0,3,1,3,700.0,0
713809833,42,1,0,2,3,0,0.0,1,468000,1,1,1,1,1,0,1,2,448.8,3
713810658,44,0,2,2,3,1,112630.0,1,1315000,1,1,0,1,0,2,0,3,692.0,4
713814408,39,0,1,4,0,1,121510.0,0,0,0,0,0,1,1,2,2,2,448.2,1
713815383,53,0,1,3,0,1,130290.0,0,0,0,0,0,1,0,3,0,3,366.3,2
713818158,50,0,1,5,0,1,134510.0,0,0,0,1,0,1,1,2,2,3,528.3,1
713819283,51,0,2,4,1,1,132640.0,0,0,0,1,0,1,0,3,3,1,583.0,2
713822208,42,0,1,3,0,1,91070.0,0,0,0,1,0,1,1,3,0,0,365.4,1
713823033,31,1,2,1,2,0,0.0,1,231000,0,0,0,1,0,0,0,1,217.0,0
713824983,43,1,2,3,0,1,27150.0,1,770000,1,0,0,1,1,1,2,2,516.0,4
713826183,41,0,0,3,3,1,62000.0,0,0,0,0,0,1,1,2,0,1,409.0,1
713827383,65,1,2,3,1,1,20710.0,1,194000,1,1,0,1,1,2,3,3,311.0,4
713828208,47,0,0,4,2,1,94530.0,0,0,0,1,1,1,0,0,2,2,389.0,2
713830233,47,1,2,3,5,1,65560.0,0,0,0,1,1,1,1,3,3,2,453.0,3
713833233,49,0,2,4,5,1,154270.0,1,1513000,1,1,1,2,0,3,0,3,883.0,4
713834358,36,1,2,1,2,1,16770.0,0,0,0,0,0,1,0,2,1,1,348.0,0
713835258,53,0,2,5,1,1,194110.0,1,156000,1,1,1,1,1,0,1,1,436.8,4
713837058,48,0,1,1,0,1,17090.0,0,0,0,0,0,1,1,0,2,1,277.2,1
713843283,41,1,2,4,3,1,123850.0,0,0,0,1,1,2,0,0,2,1,568.0,0
713845083,41,1,1,3,1,1,17060.0,0,0,0,0,0,1,0,1,0,0,325.8,0
713847858,49,1,3,2,3,1,18720.0,1,185000,1,1,1,1,1,2,0,3,395.0,4
713850783,56,1,2,1,1,0,0.0,0,0,0,1,0,1,1,0,0,3,371.2,3
713852958,51,1,1,2,0,0,0.0,0,0,0,1,0,2,0,3,3,1,532.8,0
713853858,41,0,2,4,4,1,123140.0,0,0,0,1,0,2,0,3,1,1,574.0,2
713854608,62,0,2,4,1,1,106300.0,0,0,0,1,1,1,1,2,3,3,508.0,1
713856708,48,0,2,3,4,1,130350.0,0,0,0,0,0,1,1,3,2,0,444.0,1
713857758,53,1,2,2,1,0,0.0,0,0,0,1,0,1,1,1,2,3,310.4,3
713858733,61,1,2,5,0,1,77170.0,0,0,0,1,1,1,1,2,1,2,597.0,3
713861733,50,0,3,2,3,1,130410.0,0,0,0,1,0,1,0,3,3,0,632.0,2
713865333,45,1,2,4,4,1,16670.0,1,233000,0,2,0,1,0,1,2,3,410.0,0
713866308,45,0,1,1,1,1,97350.0,0,0,0,0,0,1,1,3,1,1,468.0,1
713868033,53,0,2,1,1,1,160400.0,1,1637000,0,1,1,2,0,2,1,2,878.0,2
713869083,56,0,2,3,2,1,160360.0,1,1490000,0,1,1,1,1,1,0,0,832.0,3
713870958,56,1,1,4,0,1,14400.0,1,842000,1,1,0,4,0,0,1,1,750.6,4
713872008,49,1,2,3,1,1,23420.0,1,466000,1,1,0,1,1,3,0,1,514.0,4
713872833,54,1,1,2,0,1,78180.0,1,730000,0,0,0,1,0,1,3,1,521.1,0
713873658,45,0,1,3,1,1,189710.0,0,0,0,1,1,1,1,1,0,0,486.0,1
713876958,32,1,1,1,0,0,0.0,0,0,0,0,0,1,1,3,3,2,383.04,3
713879283,55,1,2,2,2,1,19130.0,1,169000,0,0,0,1,1,3,3,3,345.0,3
713880633,53,0,1,3,0,1,111440.0,1,888000,1,0,0,1,1,0,2,0,574.2,4
713884458,51,0,1,3,1,1,133500.0,0,0,0,0,0,1,1,3,0,0,471.6,1
713886333,47,0,2,3,2,1,95110.0,1,168000,0,1,0,1,0,1,0,1,489.0,2
713889933,59,0,1,2,0,1,68390.0,0,0,0,0,0,1,0,1,1,0,355.5,2
713891133,41,1,1,1,0,1,17610.0,0,0,0,0,0,1,1,3,1,0,299.7,1
713893308,45,0,3,2,3,1,92410.0,0,0,0,0,0,1,1,3,1,0,282.0,1
713894358,51,0,0,5,2,1,143790.0,1,789000,0,1,1,3,0,2,3,0,835.0,2
713895633,56,1,0,3,1,1,92530.0,1,1432000,0,0,0,1,0,1,1,1,704.0,0
713896533,42,0,1,3,1,1,92970.0,0,0,0,0,0,1,0,3,1,1,366.3,2
713899383,56,1,1,2,0,1,41920.0,0,0,0,0,0,1,0,3,0,3,711.0,0
713901108,37,0,1,3,0,1,90710.0,0,0,0,0,0,1,0,1,1,3,435.6,2
713902983,42,1,2,3,3,1,21830.0,0,0,0,1,1,1,0,3,1,2,481.0,0
713904708,40,1,2,2,3,1,22370.0,0,0,0,0,0,1,0,2,0,3,495.0,0
713905608,56,1,1,1,0,1,22130.0,0,0,0,0,0,1,0,1,1,1,479.7,0
713906508,42,1,1,1,0,1,21030.0,0,0,0,1,0,1,1,3,3,2,451.8,1
713907633,43,0,0,1,3,1,101890.0,1,779000,1,0,0,1,0,3,3,3,510.0,4
713908683,51,0,1,1,0,1,127810.0,0,0,0,0,0,1,0,3,1,2,400.5,2
713910108,38,0,2,2,1,1,116280.0,1,165000,1,1,0,1,0,3,1,2,320.0,4
713911233,47,1,1,5,0,1,75470.0,0,0,0,0,0,2,0,3,0,2,577.8,0
713914683,44,1,1,2,0,1,69090.0,0,0,0,1,0,1,1,1,2,3,495.0,1
713916708,53,0,1,2,0,1,209090.0,0,0,0,0,0,3,0,3,3,0,696.6,2
713918358,31,1,3,4,0,0,0.0,0,0,0,1,0,1,0,3,1,3,420.0,0
713919183,50,0,2,4,3,1,135060.0,0,0,0,0,0,1,1,2,1,2,639.0,1
713920158,41,1,0,4,3,0,0.0,1,159000,0,1,0,1,1,1,3,2,324.8,3
713921058,55,1,2,3,3,1,18570.0,0,0,0,1,1,1,1,0,3,0,359.0,3
713922183,52,0,1,4,0,1,196740.0,0,0,0,0,0,1,1,3,2,2,399.537,1
713923233,46,0,2,3,3,1,128230.0,0,0,0,1,1,1,1,3,1,1,532.0,1
713924283,61,0,1,2,0,1,117970.0,1,893000,0,0,0,1,0,2,1,1,630.0,2
713926308,35,1,1,4,0,1,20750.0,0,0,0,0,0,1,1,1,3,2,400.5,1
713927283,39,1,1,2,0,0,0.0,0,0,0,0,0,1,1,1,2,0,297.36,3
713929533,36,1,2,1,3,1,17330.0,1,206000,1,1,0,1,1,1,0,0,356.0,4
713930433,57,0,0,4,2,1,134260.0,0,0,0,1,0,1,1,0,3,3,439.0,1
713931258,56,1,2,2,3,1,19970.0,1,199000,1,0,0,1,1,1,0,0,468.0,4
713933658,56,1,1,2,0,1,23830.0,0,0,0,1,1,1,1,0,0,2,608.4,3
713934633,40,1,3,4,4,1,28770.0,1,894000,0,1,1,1,1,1,2,3,639.0,3
713935533,44,0,1,2,0,1,66170.0,0,0,0,0,0,2,0,2,0,2,451.8,2
713936583,54,0,2,2,2,1,100270.0,0,0,0,1,1,1,1,0,1,1,470.0,1
713937558,54,1,2,3,2,1,73300.0,1,432000,1,1,0,1,0,2,2,0,529.0,4
713940033,47,1,1,2,0,1,21020.0,0,0,0,0,0,1,0,1,2,1,375.3,0
713941158,47,1,0,3,1,1,22960.0,0,0,0,2,0,1,1,0,1,2,611.0,1
713943783,41,0,2,5,4,1,89860.0,0,0,0,1,0,1,1,1,2,0,414.0,1
713944833,46,0,1,4,2,1,99880.0,0,0,0,1,1,1,0,3,0,2,595.8,2
713945883,62,1,2,2,2,1,18600.0,0,0,0,1,0,1,1,3,0,0,359.0,1
713947908,33,0,2,3,2,1,116890.0,0,0,0,1,0,1,0,2,0,2,410.0,2
713948808,55,0,1,3,0,1,105730.0,0,0,0,0,0,1,0,2,0,1,514.8,2
713949858,39,1,2,1,2,1,17230.0,0,0,0,0,0,1,1,3,1,1,410.0,1
713952558,53,1,1,5,0,1,100590.0,0,0,0,1,1,1,1,2,0,1,374.4,3
713953383,50,0,1,5,0,1,96550.0,0,0,0,1,1,1,1,0,3,0,345.6,1
713956308,65,1,2,2,0,1,20910.0,0,0,0,1,0,1,0,3,0,0,446.0,0
713957283,42,1,2,4,4,1,18080.0,1,212000,0,1,0,1,0,2,0,0,300.0,0
713962233,55,1,2,2,3,1,19430.0,0,0,0,1,0,1,0,1,1,1,348.0,0
713964858,51,0,3,2,2,1,196980.0,0,0,0,1,0,1,1,0,1,1,514.0,1
713965683,35,0,2,5,3,1,140560.0,1,1726000,1,0,0,1,1,1,2,3,705.0,4
713967783,62,1,2,1,0,0,0.0,0,0,0,0,0,1,0,2,0,2,269.6,0
713971608,49,0,2,4,4,1,22400.0,0,0,0,0,0,1,1,3,3,0,487.0,1
713972658,56,1,2,2,2,0,0.0,1,295000,0,1,1,1,0,3,2,0,316.0,3
713974533,52,1,1,1,0,1,21060.0,0,0,0,0,0,1,0,3,3,1,349.2,0
713975433,32,1,3,3,0,1,35720.0,1,1478000,0,1,1,1,0,0,3,1,704.0,3
713976258,51,1,1,2,0,1,20960.0,0,0,0,0,0,1,0,2,2,3,386.1,0
713977308,62,0,1,2,0,1,215180.0,0,0,0,1,1,1,1,3,0,2,727.2,1
713980383,49,1,1,2,0,0,0.0,1,190000,0,0,0,1,0,1,0,3,296.64,0
713981283,52,1,2,2,3,1,23670.0,0,0,0,2,0,1,1,0,1,0,698.0,1
713982108,51,0,2,2,3,1,126490.0,0,0,0,0,0,1,1,0,1,2,230.0,1
713983308,60,0,2,5,0,1,101690.0,0,0,0,0,0,1,0,2,1,3,379.0,2
713984208,52,0,2,2,4,1,69780.0,0,0,0,1,1,1,0,1,1,0,426.0,2
713985183,46,1,1,2,2,1,23070.0,0,0,0,1,1,1,1,0,3,3,585.0,3
713986908,50,1,2,3,2,1,27450.0,1,1654000,0,1,1,1,0,2,1,3,847.0,3
713987808,43,1,1,1,0,1,38850.0,0,0,0,0,0,1,1,2,0,0,665.1,1
713989233,61,0,2,5,0,1,104450.0,0,0,0,1,1,1,1,2,1,2,509.0,1
713992158,57,1,2,1,4,1,18660.0,1,285000,1,0,0,1,0,0,0,0,263.0,4
713993208,37,1,2,1,3,1,21210.0,1,431000,1,2,0,1,1,2,1,0,605.0,4
713994108,40,0,2,3,5,1,113840.0,1,1585000,1,0,0,1,1,1,0,2,720.0,4
713995233,38,1,2,3,2,1,21940.0,0,0,0,2,0,1,1,3,3,2,599.0,1
713996283,32,1,1,1,0,1,21640.0,0,0,0,1,1,1,1,1,3,2,568.8,3
713997183,34,1,1,1,0,1,17330.0,0,0,0,1,1,1,0,3,2,1,378.9,0
713998233,37,1,1,3,0,1,18550.0,0,0,0,0,0,1,1,1,0,3,387.9,1
714000108,40,1,3,1,3,0,0.0,0,0,0,0,0,1,1,1,2,2,392.0,3
714001008,56,0,3,4,1,1,223050.0,1,1400000,0,0,0,1,0,3,2,0,670.53,2
714002658,49,0,2,5,2,1,191520.0,0,0,0,2,0,1,0,1,1,3,586.95,2
714003483,37,0,0,5,1,1,111400.0,1,1529000,1,1,1,1,0,3,3,2,800.0,4
714005508,45,1,2,2,4,0,0.0,1,432000,0,1,1,1,0,0,2,0,351.2,3
714006333,42,1,2,2,4,1,18440.0,0,0,0,1,0,1,0,2,2,0,358.0,0
714010383,47,1,1,4,2,0,0.0,0,0,0,1,1,1,0,3,1,3,374.4,0
714011358,38,0,3,2,3,1,118730.0,0,0,0,0,0,1,1,0,0,0,381.0,1
714012258,44,1,1,1,0,1,21520.0,0,0,0,0,0,1,1,2,1,1,373.5,1
714013083,63,1,2,2,2,1,71920.0,0,0,0,0,0,1,1,3,3,3,444.0,1
714013983,37,1,2,1,4,1,17590.0,1,211000,0,1,0,1,1,2,0,3,397.0,3
714014733,33,0,1,1,0,1,113370.0,0,0,0,1,1,1,1,3,2,1,373.5,1
714019083,40,1,2,2,1,1,27690.0,1,843000,0,0,0,1,0,3,2,0,525.0,0
714021183,54,0,1,2,1,1,136290.0,0,0,0,0,0,1,0,1,3,2,572.4,2
714022833,42,1,1,2,0,1,70170.0,0,0,0,1,0,2,0,0,2,0,537.3,0
714023808,42,1,2,2,2,0,0.0,0,0,0,0,0,1,1,2,2,2,251.2,3
714024858,36,0,2,3,3,1,114090.0,1,174000,0,0,0,1,1,0,0,1,263.0,1
714028083,36,1,1,1,0,0,0.0,0,0,0,0,0,1,0,3,2,3,252.0,0
714030183,59,0,1,2,0,1,140640.0,0,0,0,1,0,2,0,2,1,2,623.7,2
714031083,46,1,0,2,3,0,0.0,1,194000,0,1,1,1,0,0,1,1,259.2,3
714031983,41,1,1,3,0,1,21020.0,0,0,0,0,0,2,0,0,2,3,409.5,0
714032883,45,0,0,1,2,1,67360.0,1,460000,1,0,0,1,0,0,2,1,417.0,4
714034158,46,1,2,1,4,1,21750.0,0,0,0,1,0,1,1,2,0,3,470.0,1
714035283,56,1,2,1,1,1,20390.0,0,0,0,1,0,1,0,1,0,1,356.0,0
714036258,47,1,1,1,0,1,22180.0,0,0,0,0,0,1,0,2,2,2,378.9,0
714037308,54,0,2,3,2,1,105180.0,1,480000,0,0,0,1,1,1,0,2,540.0,1
714038433,37,1,1,3,2,1,61590.0,0,0,0,0,0,1,0,3,0,0,261.9,0
714041283,50,1,1,2,0,0,0.0,0,0,0,0,0,1,1,3,3,0,383.04,3
714042108,59,0,1,4,0,1,79220.0,0,0,0,0,0,1,1,3,0,2,533.7,1
714043008,37,0,1,3,0,1,63550.0,0,0,0,1,1,1,0,0,1,2,468.9,2
714043833,37,1,1,2,0,1,19010.0,0,0,0,0,0,1,0,0,1,2,450.9,0
714045783,37,1,2,2,2,1,61200.0,1,216000,1,0,0,1,0,3,0,2,387.0,4
714046608,49,0,2,5,0,1,101910.0,0,0,0,2,0,1,0,0,2,0,759.0,2
714047733,53,1,1,2,0,1,77960.0,1,746000,0,0,0,1,1,0,2,1,525.6,3
714048783,57,0,1,3,0,1,137790.0,0,0,0,1,1,1,0,3,3,1,439.2,2
714051033,55,1,2,2,0,1,19640.0,0,0,0,0,0,1,0,3,2,1,379.0,0
714052158,49,0,2,3,2,1,197740.0,1,537000,0,1,0,1,1,1,3,0,586.0,1
